EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
ALCH_OIL_FROST	StatusData	Oil of Freezing	Coat your active weapon in oil. When you hit a foe, it inflicts &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;Encrusted with Frost&lt;/LSTag&gt; for [1] turns. 	Масло замерзания	Покрыть используемое в данный момент оружие маслом. Пораженная им цель в течение [1] ходов получает эффект &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;Корка льда&lt;/LSTag&gt;. 
ALCH_OIL_FROST_DIPPED	StatusData	Coated in Oil of Freezing	Targets receive &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;Encrusted with Frost&lt;/LSTag&gt; for [1] turns.	Покрыто маслом замерзания	Цели в течение [1] ходов получают эффект &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;Корка льда&lt;/LSTag&gt;.
ALCH_OIL_REDUCE	StatusData	Oil of Diminution	Coat your active weapon in oil. The weapon receives a [1] penalty to damage. Targets must succeed a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; or receive &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and Saving Throws. They also receive a [2] penalty to damage with melee weapon attacks.	Масло миниатюрности	Покрыть используемое в данный момент оружие маслом. Оно получит штраф -[1] к урону, но при этом сделает слабее любого, по кому попадет. &lt;br&gt;&lt;br&gt;Цели должны будут пройти &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 11 или получить &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; и испытаниях силы.&lt;br&gt;&lt;br&gt;Кроме того, цели получат штраф -[2] к урону, наносимому атаками оружием в ближнем бою.
ALCH_OIL_REDUCE_DIPPED	StatusData	Coated in Oil of Diminution	Targets must succeed a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; or receive &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and Saving Throws, as well as a [2] penalty to damage on melee attacks. 	Покрыто маслом миниатюрности	Цели должны будут пройти &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости &lt;LSTag Tooltip="DifficultyClass"&gt;КС&lt;/LSTag&gt; 11 или получить &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; и испытаниях силы, а также штраф -[2] к урону, наносимому атаками ближнего боя. 
ALCH_OIL_REMOVERESISTANCEFIRE	StatusData	Arsonist's Oil	Coat your weapon in an oil that strips targets that are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Fire damage of their Resistance.&lt;br&gt;&lt;br&gt;Targets that are &lt;LSTag Tooltip="Immune"&gt;Immune&lt;/LSTag&gt; to Fire damage are unaffected.	Масло поджога	Покрыть оружие маслом, лишающим цели &lt;LSTag Tooltip="Resistant"&gt;устойчивости&lt;/LSTag&gt; к урону огнем.&lt;br&gt;&lt;br&gt;Не влияет на цели, &lt;LSTag Tooltip="Immune"&gt;невосприимчивые&lt;/LSTag&gt; к урону огнем.
ALCH_OIL_REMOVERESISTANCEFIRE_CONDITION	StatusData	Arsonist's Oil	Affected entity has been stripped of its Fire &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt;.	Масло поджога	Существо лишилось &lt;LSTag Tooltip="Resistant"&gt;устойчивости&lt;/LSTag&gt; к огню.
ALCH_OIL_REMOVERESISTANCEFIRE_DIPPED	StatusData	Coated in Arsonist's Oil	Coated in an oil that strips targets that are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Fire damage of their Resistance.&lt;br&gt;&lt;br&gt;Targets that are &lt;LSTag Tooltip="Immune"&gt;Immune&lt;/LSTag&gt; to Fire damage are unaffected.	Покрыто маслом поджога	Оружие покрыто маслом, лишающим цели &lt;LSTag Tooltip="Resistant"&gt;устойчивости&lt;/LSTag&gt; к урону огнем.&lt;br&gt;&lt;br&gt;Не влияет на цели, &lt;LSTag Tooltip="Immune"&gt;невосприимчивые&lt;/LSTag&gt; к урону огнем.
ALCH_OIL_WIZARDSBANE	StatusData	Wizardsbane Oil	Severely dampens the power of any spellcaster struck with this weapon. &lt;br&gt;&lt;br&gt;Targets receive a [1] penalty to spell &lt;LSTag Tooltip="AttackRoll"&gt;attack rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="DifficultyClass"&gt;Spell Save DC&lt;/LSTag&gt;, and &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; for maintaining &lt;LSTag Tooltip="Concentration"&gt;Concentration&lt;/LSTag&gt; for [2] turns. 	Масло грозы волшебников	Существенно ограничивает возможности любого пораженного этим оружием заклинателя. &lt;br&gt;&lt;br&gt;Цели в течение [2] ходов получают штраф -[1] к &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; их заклинаний и &lt;LSTag Tooltip="DifficultyClass"&gt;КС испытаний против их заклинаний&lt;/LSTag&gt;, а также &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; на &lt;LSTag Tooltip="Concentration"&gt;концентрацию&lt;/LSTag&gt;. 
ALCH_OIL_WIZARDSBANE_CONDITION	StatusData	Wizardsbane Oil	Affected entity's magic has been severely impaired by Wizardsbane Oil.&lt;br&gt;&lt;br&gt;It has a [1] penalty to spell &lt;LSTag Tooltip="AttackRoll"&gt;attack rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="DifficultyClass"&gt;Spell Save DC&lt;/LSTag&gt;, and &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; for maintaining &lt;LSTag Tooltip="Concentration"&gt;Concentration&lt;/LSTag&gt;.	Масло грозы волшебников	Существо поражено маслом грозы волшебников и испытывает затруднения с произнесением заклинаний.&lt;br&gt;&lt;br&gt;Существо получает штраф -[1] к &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; его заклинаний и &lt;LSTag Tooltip="DifficultyClass"&gt;КС испытаний против его заклинаний&lt;/LSTag&gt;, а также &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; на &lt;LSTag Tooltip="Concentration"&gt;концентрацию&lt;/LSTag&gt;.
ALCH_OIL_WIZARDSBANE_DIPPED	StatusData	Coated in Wizardsbane Oil	Severely dampens the power of any spellcaster struck with this weapon. &lt;br&gt;&lt;br&gt;Targets receive a [1] penalty to spell &lt;LSTag Tooltip="AttackRoll"&gt;attack rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="DifficultyClass"&gt;Spell Save DC&lt;/LSTag&gt;, and &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; for maintaining &lt;LSTag Tooltip="Concentration"&gt;Concentration&lt;/LSTag&gt; for [2] turns. 	Покрыто маслом грозы волшебников	Существенно ограничивает возможности любого пораженного этим оружием заклинателя. &lt;br&gt;&lt;br&gt;Цели в течение [2] ходов получают штраф -[1] к &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; их заклинаний и &lt;LSTag Tooltip="DifficultyClass"&gt;КС испытаний против их заклинаний&lt;/LSTag&gt;, а также &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; на &lt;LSTag Tooltip="Concentration"&gt;концентрацию&lt;/LSTag&gt;. 
ALCH_Oil_Bane_Passive	PassiveData	Oil of Bane	Targets become &lt;LSTag Type="Status" Tooltip="ALCH_OIL_BANE_CONDITION"&gt;Baned&lt;/LSTag&gt; for [1] turns unless they succeed a Charisma &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt;.	Масло порчи	Цели, не прошедшие &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; харизмы, на [1] ход(а/ов) подпадают под действие &lt;LSTag Type="Status" Tooltip="ALCH_OIL_BANE_CONDITION"&gt;порчи&lt;/LSTag&gt;.
ALCH_Oil_Combustion_Condition_Passive	PassiveData	Oil of Combustion	Target is doused in oil. If it takes Fire damage, the oil immolates, dealing [2] in an area around it.	Масло воспламенения	Покрывает цель пленкой масла. При получении урона огнем оно воспламенится, нанося [2] в области вокруг него.
ALCH_Oil_Combustion_Passive	PassiveData	Oil of Combustion	Targets are doused in oil for [1] turns. If it takes Fire damage, the oil immolates, dealing [2] in an area around it.	Масло воспламенения	Покрывает цели пленкой масла на [1] ходов. При получении урона огнем оно воспламенится, нанося [2] в области вокруг него.
ALCH_Oil_Frost_Passive	PassiveData	Oil of Freezing	Targets receive &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;Encrusted with Frost&lt;/LSTag&gt; for [1] turns.	Масло замерзания	Цели в течение [1] ходов получают эффект &lt;LSTag Type="Status" Tooltip="MAG_FROST"&gt;«Корка льда»&lt;/LSTag&gt;.
ALCH_Oil_Reduce_Passive	PassiveData	Oil of Diminution	Targets must succeed a Constitution &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; or receive &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on Strength &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; and Saving Throws, as well as a [1] penalty to damage on melee attacks. 	Масло миниатюрности	Цели должны будут пройти &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; выносливости или получить &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; и испытаниях силы, а также штраф -[1] к урону, наносимому атаками ближнего боя. 
ALCH_Oil_RemoveResistanceFire_Passive	PassiveData	Arsonist's Oil	Targets that are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Fire damage lose their Resistance.&lt;br&gt;Targets with &lt;LSTag Tooltip="Immune"&gt;Immunity&lt;/LSTag&gt; are unaffected.	Масло поджога	Цели лишаются &lt;LSTag Tooltip="Resistant"&gt;устойчивости&lt;/LSTag&gt; к урону огнем.&lt;br&gt;Не влияет на &lt;LSTag Tooltip="Immune"&gt;невосприимчивые&lt;/LSTag&gt; к нему цели.
ALCH_Oil_Wizardsbane_Passive	PassiveData	Wizardsbane Oil	Severely dampens the power of any spellcaster struck with this weapon. &lt;br&gt;&lt;br&gt;Targets receive a [1] penalty to spell &lt;LSTag Tooltip="AttackRoll"&gt;attack rolls&lt;/LSTag&gt; and &lt;LSTag Tooltip="DifficultyClass"&gt;Spell Save DC&lt;/LSTag&gt;, and &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; for maintaining &lt;LSTag Tooltip="Concentration"&gt;Concentration&lt;/LSTag&gt; for [2] turns. 	Масло грозы волшебников	Существенно ограничивает возможности любого пораженного этим оружием заклинателя. &lt;br&gt;&lt;br&gt;Цели в течение [2] ходов получают штраф -[1] к &lt;LSTag Tooltip="AttackRoll"&gt;броскам атаки&lt;/LSTag&gt; их заклинаний и &lt;LSTag Tooltip="DifficultyClass"&gt;КС испытаний против их заклинаний&lt;/LSTag&gt;, а также &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; на &lt;LSTag Tooltip="Concentration"&gt;концентрацию&lt;/LSTag&gt;. 
